state,county,secret_code
Montana,Carbon,5BCEgA
Montana,Carter,5BCEgA
Montana,Cascade,5BCEgA
Montana,Chouteau,5BCEgA
Montana,Custer,5BCEgA
Montana,Daniels,5BCEgA
Montana,Dawson,5BCEgA
Montana,Deer Lodge,5BCEgA
Montana,Fallon,5BCEgA
Montana,Fergus,5BCEgA
Montana,Flathead,5BCEgA
Montana,Gallatin,5BCEgA
Montana,Garfield,5BCEgA
Montana,Glacier,5BCEgA
Montana,Golden Valley,5BCEgA
Montana,Granite,5BCEgA
Montana,Hill,5BCEgA
Montana,Jefferson,5BCEgA
Montana,Judith Basin,5BCEgA
Montana,Lake,5BCEgA
Montana,Lewis And Clark,5BCEgA
Montana,Liberty,5BCEgA
Montana,Lincoln,5BCEgA
Montana,Madison,5BCEgA
Montana,Mccone,5BCEgA
Montana,Meagher,5BCEgA
Montana,Mineral,5BCEgA
Montana,Missoula,5BCEgA
Montana,Musselshell,5BCEgA
Montana,Park,5BCEgA
Montana,Petroleum,5BCEgA
Montana,Phillips,5BCEgA
Montana,Pondera,5BCEgA
Montana,Powder River,5BCEgA
Montana,Powell,5BCEgA
Montana,Prairie,5BCEgA
Montana,Ravalli,5BCEgA
Montana,Richland,5BCEgA
Montana,Roosevelt,5BCEgA
Montana,Rosebud,5BCEgA
Montana,Sanders,5BCEgA
Montana,Sheridan,5BCEgA
Montana,Silver Bow,5BCEgA
Montana,Stillwater,5BCEgA
Montana,Sweet Grass,5BCEgA
Montana,Teton,5BCEgA
Montana,Toole,5BCEgA
Montana,Treasure,5BCEgA
Montana,Valley,5BCEgA
Montana,Wheatland,5BCEgA
Montana,Wibaux,5BCEgA
Montana,Yellowstone,5BCEgA
Montana,Yellowstone National,g5A9B8
Nebraska,Adams,gggggg
Nebraska,Antelope,g5A9B8
Nebraska,Arthur,g5A9B8
Nebraska,Banner,g5A9B8
Nebraska,Blaine,g5A9B8
Nebraska,Boone,g5A9B8
Nebraska,Box Butte,g5A9B8
Nebraska,Boyd,g5A9B8
Nebraska,Brown,g5A9B8
Nebraska,Buffalo,g5A9B8
Nebraska,Burt,g5A9B8
Nebraska,Butler,g5A9B8
Nebraska,Cass,g5A9B8
Nebraska,Cedar,g5A9B8
Nebraska,Chase,gggggg
Nebraska,Cherry,g5A9B8
Nebraska,Cheyenne,g5A9B8
Nebraska,Clay,gggggg
Nebraska,Colfax,g5A9B8
Nebraska,Cuming,g5A9B8
Nebraska,Custer,g5A9B8
Nebraska,Dakota,g5A9B8
Nebraska,Dawes,g5A9B8
Nebraska,Dawson,g5A9B8
Nebraska,Deuel,g5A9B8
Nebraska,Dixon,g5A9B8
Nebraska,Dodge,g5A9B8
Nebraska,Douglas,g5A9B8
Nebraska,Dundy,gggggg
Nebraska,Fillmore,gggggg
Nebraska,Franklin,gggggg
Nebraska,Frontier,gggggg
Nebraska,Furnas,gggggg
Nebraska,Gage,gggggg
Nebraska,Garden,g5A9B8
Nebraska,Garfield,g5A9B8
Nebraska,Gosper,gggggg
Nebraska,Grant,g5A9B8
Nebraska,Greeley,g5A9B8
Nebraska,Hall,g5A9B8
Nebraska,Hamilton,g5A9B8
Nebraska,Harlan,gggggg
Nebraska,Hayes,gggggg
Nebraska,Hitchcock,gggggg
Nebraska,Holt,g5A9B8
Nebraska,Hooker,g5A9B8
Nebraska,Howard,g5A9B8
Nebraska,Jefferson,gggggg
Nebraska,Johnson,gggggg
Nebraska,Kearney,gggggg
Nebraska,Keith,g5A9B8
Nebraska,Keya Paha,g5A9B8
Nebraska,Kimball,g5A9B8
Nebraska,Knox,g5A9B8
Nebraska,Lancaster,g5A9B8
Nebraska,Lincoln,g5A9B8
Nebraska,Logan,g5A9B8
Nebraska,Loup,g5A9B8
Nebraska,Madison,g5A9B8
Nebraska,Mcpherson,g5A9B8
Nebraska,Merrick,g5A9B8
Nebraska,Morrill,g5A9B8
Nebraska,Nance,g5A9B8
Nebraska,Nemaha,gggggg
Nebraska,Nuckolls,gggggg
Nebraska,Otoe,gggggg
Nebraska,Pawnee,gggggg
Nebraska,Perkins,g5A9B8
Nebraska,Phelps,gggggg
Nebraska,Pierce,g5A9B8
Nebraska,Platte,g5A9B8
Nebraska,Polk,g5A9B8
Nebraska,Red Willow,gggggg
Nebraska,Richardson,gggggg
Nebraska,Rock,g5A9B8
Nebraska,Saline,gggggg
Nebraska,Sarpy,g5A9B8
Nebraska,Saunders,g5A9B8
Nebraska,Scotts Bluff,g5A9B8
Nebraska,Seward,g5A9B8
Nebraska,Sheridan,g5A9B8
Nebraska,Sherman,g5A9B8
Nebraska,Sioux,g5A9B8
Nebraska,Stanton,g5A9B8
Nebraska,Thayer,gggggg
Nebraska,Thomas,g5A9B8
Nebraska,Thurston,g5A9B8
Nebraska,Valley,g5A9B8
Nebraska,Washington,g5A9B8
Nebraska,Wayne,g5A9B8
Nebraska,Webster,gggggg
Nebraska,Wheeler,g5A9B8
Nebraska,York,g5A9B8
Nevada,Carson City,gggggg
Nevada,Churchill,gggggg
Nevada,Clark,g5A9B8
Nevada,Douglas,gggggg
Nevada,Elko,g5A9B8
Nevada,Esmeralda,gggggg
Nevada,Eureka,gggggg
Nevada,Humboldt,g5A9B8
Nevada,Lander,gggggg
Nevada,Lincoln,gggggg
Nevada,Lyon,gggggg
Nevada,Mineral,gggggg
Nevada,Nye,gggggg
Nevada,Pershing,g5A9B8
Nevada,Storey,gggggg
Nevada,Washoe,g5A9B8
Nevada,White Pine,gggggg
New Hampshire,Belknap,g5A9B8
New Hampshire,Carroll,g5A9B8
New Hampshire,Cheshire,g5A9B8
New Hampshire,Coos,5BCEgA
New Hampshire,Grafton,g5A9B8
New Hampshire,Hillsborough,g5A9B8
New Hampshire,Merrimack,g5A9B8
New Hampshire,Rockingham,g5A9B8
New Hampshire,Strafford,g5A9B8
New Hampshire,Sullivan,g5A9B8
New Jersey,Atlantic,gggggg
New Jersey,Bergen,g5A9B8
New Jersey,Burlington,gggggg
New Jersey,Camden,gggggg
New Jersey,Cape May,gggggg
New Jersey,Cumberland,gggggg
New Jersey,Essex,g5A9B8
New Jersey,Gloucester,gggggg
New Jersey,Hudson,gggggg
New Jersey,Hunterdon,gggggg
New Jersey,Mercer,gggggg
New Jersey,Middlesex,gggggg
New Jersey,Monmouth,gggggg
New Jersey,Morris,g5A9B8
New Jersey,Ocean,gggggg
New Jersey,Passaic,g5A9B8
New Jersey,Salem,gggggg
New Jersey,Somerset,gggggg
New Jersey,Sussex,g5A9B8
New Jersey,Union,gggggg
New Jersey,Warren,g5A9B8
New Mexico,Bernalillo,g5A9B8
New Mexico,Catron,g5A9B8
New Mexico,Chaves,g5A9B8
New Mexico,Cibola,g5A9B8
New Mexico,Colfax,g5A9B8
New Mexico,Curry,g5A9B8
New Mexico,De Baca,g5A9B8
New Mexico,Dona Ana,5BCEgA
New Mexico,Eddy,5BCEgA
New Mexico,Grant,5BCEgA
New Mexico,Guadalupe,g5A9B8
New Mexico,Harding,g5A9B8
New Mexico,Hidalgo,5BCEgA
New Mexico,Lea,5BCEgA
New Mexico,Lincoln,g5A9B8
New Mexico,Los Alamos,g5A9B8
New Mexico,Luna,5BCEgA
New Mexico,Mckinley,g5A9B8
New Mexico,Mora,g5A9B8
New Mexico,Otero,5BCEgA
New Mexico,Quay,g5A9B8
New Mexico,Rio Arriba,g5A9B8
New Mexico,Roosevelt,g5A9B8
New Mexico,San Juan,g5A9B8
New Mexico,San Miguel,g5A9B8
New Mexico,Sandoval,g5A9B8
New Mexico,Santa Fe,g5A9B8
New Mexico,Sierra,g5A9B8
New Mexico,Socorro,g5A9B8
New Mexico,Taos,g5A9B8
New Mexico,Torrance,g5A9B8
New Mexico,Union,g5A9B8
New Mexico,Valencia,g5A9B8
New York,Albany,g5A9B8
New York,Allegany,g5A9B8
New York,Bronx,g5A9B8
New York,Broome,g5A9B8
New York,Cattaraugus,g5A9B8
New York,Cayuga,g5A9B8
New York,Chautauqua,g5A9B8
New York,Chemung,g5A9B8
New York,Chenango,g5A9B8
New York,Clinton,g5A9B8
New York,Columbia,g5A9B8
New York,Cortland,g5A9B8
New York,Delaware,g5A9B8
New York,Dutchess,g5A9B8
New York,Erie,g5A9B8
New York,Essex,g5A9B8
New York,Franklin,g5A9B8
New York,Fulton,g5A9B8
New York,Genesee,g5A9B8
New York,Greene,g5A9B8
New York,Hamilton,g5A9B8
New York,Herkimer,g5A9B8
New York,Jefferson,g5A9B8
New York,Kings,gggggg
New York,Lewis,g5A9B8
New York,Livingston,g5A9B8
New York,Madison,g5A9B8
New York,Monroe,g5A9B8
New York,Montgomery,g5A9B8
New York,Nassau,g5A9B8
New York,New York,gggggg
New York,Niagara,g5A9B8
New York,Oneida,g5A9B8
New York,Onondaga,g5A9B8
New York,Ontario,g5A9B8
New York,Orange,g5A9B8
New York,Orleans,g5A9B8
New York,Oswego,g5A9B8
New York,Otsego,g5A9B8
New York,Putnam,g5A9B8
New York,Queens,gggggg
New York,Rensselaer,g5A9B8
New York,Richmond,gggggg
New York,Rockland,g5A9B8
New York,Saratoga,g5A9B8
New York,Schenectady,g5A9B8
New York,Schoharie,g5A9B8
New York,Schuyler,g5A9B8
New York,Seneca,g5A9B8
New York,St Lawrence,g5A9B8
New York,Steuben,g5A9B8
New York,Suffolk,g5A9B8
New York,Sullivan,g5A9B8
New York,Tioga,g5A9B8
New York,Tompkins,g5A9B8
New York,Ulster,g5A9B8
New York,Warren,g5A9B8
New York,Washington,g5A9B8
New York,Wayne,g5A9B8
New York,Westchester,g5A9B8
New York,Wyoming,g5A9B8
New York,Yates,g5A9B8
North Carolina,Alamance,g5A9B8
North Carolina,Alexander,g5A9B8
North Carolina,Alleghany,g5A9B8
North Carolina,Anson,g5A9B8
North Carolina,Ashe,g5A9B8
North Carolina,Avery,g5A9B8
North Carolina,Beaufort,g5A9B8
North Carolina,Bertie,g5A9B8
North Carolina,Bladen,g5A9B8
North Carolina,Brunswick,g5A9B8
North Carolina,Buncombe,g5A9B8
North Carolina,Burke,g5A9B8
North Carolina,Cabarrus,g5A9B8
North Carolina,Caldwell,g5A9B8
North Carolina,Camden,g5A9B8
North Carolina,Carteret,g5A9B8
North Carolina,Caswell,g5A9B8
North Carolina,Catawba,g5A9B8
North Carolina,Chatham,g5A9B8
North Carolina,Cherokee,g5A9B8
North Carolina,Chowan,g5A9B8
North Carolina,Clay,g5A9B8
North Carolina,Cleveland,g5A9B8
North Carolina,Columbus,g5A9B8
North Carolina,Craven,g5A9B8
North Carolina,Cumberland,g5A9B8
North Carolina,Currituck,g5A9B8
North Carolina,Dare,g5A9B8
North Carolina,Davidson,g5A9B8
North Carolina,Davie,g5A9B8
North Carolina,Duplin,g5A9B8
North Carolina,Durham,g5A9B8
North Carolina,Edgecombe,g5A9B8
North Carolina,Forsyth,g5A9B8
North Carolina,Franklin,g5A9B8
North Carolina,Gaston,g5A9B8
North Carolina,Gates,g5A9B8
North Carolina,Graham,g5A9B8
North Carolina,Granville,g5A9B8
North Carolina,Greene,g5A9B8
North Carolina,Guilford,g5A9B8
North Carolina,Halifax,g5A9B8
North Carolina,Harnett,g5A9B8
North Carolina,Haywood,g5A9B8
North Carolina,Henderson,g5A9B8
North Carolina,Hertford,g5A9B8
North Carolina,Hoke,g5A9B8
North Carolina,Hyde,g5A9B8
North Carolina,Iredell,g5A9B8
North Carolina,Jackson,g5A9B8
North Carolina,Johnston,g5A9B8
North Carolina,Jones,g5A9B8
North Carolina,Lee,g5A9B8
North Carolina,Lenoir,g5A9B8
North Carolina,Lincoln,g5A9B8
North Carolina,Macon,g5A9B8
North Carolina,Madison,g5A9B8
North Carolina,Martin,g5A9B8
North Carolina,Mcdowell,g5A9B8
North Carolina,Mecklenburg,g5A9B8
North Carolina,Mitchell,g5A9B8
North Carolina,Montgomery,g5A9B8
North Carolina,Moore,g5A9B8
North Carolina,Nash,g5A9B8
North Carolina,New Hanover,g5A9B8
North Carolina,Northampton,g5A9B8
North Carolina,Onslow,g5A9B8
North Carolina,Orange,g5A9B8
North Carolina,Pamlico,g5A9B8
North Carolina,Pasquotank,g5A9B8
North Carolina,Pender,g5A9B8
North Carolina,Perquimans,g5A9B8
North Carolina,Person,g5A9B8
North Carolina,Pitt,g5A9B8
North Carolina,Polk,g5A9B8
North Carolina,Randolph,g5A9B8
North Carolina,Richmond,g5A9B8
North Carolina,Robeson,g5A9B8
North Carolina,Rockingham,g5A9B8
North Carolina,Rowan,g5A9B8
North Carolina,Rutherford,g5A9B8
North Carolina,Sampson,g5A9B8
North Carolina,Scotland,g5A9B8
North Carolina,Stanly,g5A9B8
North Carolina,Stokes,g5A9B8
North Carolina,Surry,g5A9B8
North Carolina,Swain,g5A9B8
North Carolina,Transylvania,g5A9B8
North Carolina,Tyrrell,g5A9B8
North Carolina,Union,g5A9B8
North Carolina,Vance,g5A9B8
North Carolina,Wake,g5A9B8
North Carolina,Warren,g5A9B8
North Carolina,Washington,g5A9B8
North Carolina,Watauga,g5A9B8
North Carolina,Wayne,g5A9B8
North Carolina,Wilkes,g5A9B8
North Carolina,Wilson,g5A9B8
North Carolina,Yadkin,g5A9B8
North Carolina,Yancey,g5A9B8
North Dakota,Adams,5BCEgA
North Dakota,Barnes,5BCEgA
North Dakota,Benson,5BCEgA
North Dakota,Billings,5BCEgA
North Dakota,Bottineau,5BCEgA
North Dakota,Bowman,5BCEgA
North Dakota,Burke,5BCEgA
North Dakota,Burleigh,5BCEgA
North Dakota,Cass,5BCEgA
North Dakota,Cavalier,5BCEgA
North Dakota,Dickey,5BCEgA
North Dakota,Divide,5BCEgA
North Dakota,Dunn,5BCEgA
North Dakota,Eddy,5BCEgA
North Dakota,Emmons,5BCEgA
North Dakota,Foster,5BCEgA
North Dakota,Golden Valley,5BCEgA
North Dakota,Grand Forks,5BCEgA
North Dakota,Grant,5BCEgA
North Dakota,Griggs,5BCEgA
North Dakota,Hettinger,5BCEgA
North Dakota,Kidder,5BCEgA
North Dakota,La Moure,5BCEgA
North Dakota,Logan,5BCEgA
North Dakota,Mchenry,5BCEgA
North Dakota,Mcintosh,5BCEgA
North Dakota,Mckenzie,5BCEgA
North Dakota,Mclean,5BCEgA
North Dakota,Mercer,5BCEgA
North Dakota,Morton,5BCEgA
North Dakota,Mountrail,5BCEgA
North Dakota,Nelson,5BCEgA
North Dakota,Oliver,5BCEgA
North Dakota,Pembina,5BCEgA
North Dakota,Pierce,5BCEgA
North Dakota,Ramsey,5BCEgA
North Dakota,Ransom,5BCEgA
North Dakota,Renville,5BCEgA
North Dakota,Richland,5BCEgA
North Dakota,Rolette,5BCEgA
North Dakota,Sargent,5BCEgA
North Dakota,Sheridan,5BCEgA
North Dakota,Sioux,5BCEgA
North Dakota,Slope,5BCEgA
North Dakota,Stark,5BCEgA
North Dakota,Steele,5BCEgA
North Dakota,Stutsman,5BCEgA
North Dakota,Towner,5BCEgA
North Dakota,Traill,5BCEgA
North Dakota,Walsh,5BCEgA
North Dakota,Ward,5BCEgA
North Dakota,Wells,5BCEgA
North Dakota,Williams,5BCEgA
Ohio,Adams,gggggg
Ohio,Allen,g5A9B8
Ohio,Ashland,g5A9B8
Ohio,Ashtabula,g5A9B8
Ohio,Athens,gggggg
Ohio,Auglaize,gggggg
Ohio,Belmont,gggggg
Ohio,Brown,gggggg
Ohio,Butler,gggggg
Ohio,Carroll,gggggg
Ohio,Champaign,gggggg
Ohio,Clark,gggggg
Ohio,Clermont,gggggg
Ohio,Clinton,gggggg
Ohio,Columbiana,g5A9B8
Ohio,Coshocton,gggggg
Ohio,Crawford,g5A9B8
Ohio,Cuyahoga,g5A9B8
Ohio,Darke,gggggg
Ohio,Defiance,g5A9B8
Ohio,Delaware,gggggg
Ohio,Erie,g5A9B8
Ohio,Fairfield,gggggg
Ohio,Fayette,gggggg
Ohio,Franklin,gggggg
Ohio,Fulton,g5A9B8
Ohio,Gallia,gggggg
Ohio,Geauga,g5A9B8
Ohio,Greene,gggggg
Ohio,Guernsey,gggggg
Ohio,Hamilton,gggggg
Ohio,Hancock,g5A9B8
Ohio,Hardin,gggggg
Ohio,Harrison,gggggg
Ohio,Henry,g5A9B8
Ohio,Highland,gggggg
Ohio,Hocking,gggggg
Ohio,Holmes,gggggg
Ohio,Huron,g5A9B8
Ohio,Jackson,gggggg
Ohio,Jefferson,gggggg
Ohio,Knox,gggggg
Ohio,Lake,g5A9B8
Ohio,Lawrence,gggggg
Ohio,Licking,gggggg
Ohio,Logan,gggggg
Ohio,Lorain,g5A9B8
Ohio,Lucas,g5A9B8
Ohio,Madison,gggggg
Ohio,Mahoning,g5A9B8
Ohio,Marion,gggggg
Ohio,Medina,g5A9B8
Ohio,Meigs,gggggg
Ohio,Mercer,gggggg
Ohio,Miami,gggggg
Ohio,Monroe,gggggg
Ohio,Montgomery,gggggg
Ohio,Morgan,gggggg
Ohio,Morrow,gggggg
Ohio,Muskingum,gggggg
Ohio,Noble,gggggg
Ohio,Ottawa,g5A9B8
Ohio,Paulding,g5A9B8
Ohio,Perry,gggggg
Ohio,Pickaway,gggggg
Ohio,Pike,gggggg
Ohio,Portage,g5A9B8
Ohio,Preble,gggggg
Ohio,Putnam,g5A9B8
Ohio,Richland,g5A9B8
Ohio,Ross,gggggg
Ohio,Sandusky,g5A9B8
Ohio,Scioto,gggggg
Ohio,Seneca,g5A9B8
Ohio,Shelby,gggggg
Ohio,Stark,g5A9B8
Ohio,Summit,g5A9B8
Ohio,Trumbull,g5A9B8
Ohio,Tuscarawas,gggggg
Ohio,Union,gggggg
Ohio,Van Wert,g5A9B8
Ohio,Vinton,gggggg
Ohio,Warren,gggggg
Ohio,Washington,gggggg
Ohio,Wayne,g5A9B8
Ohio,Williams,g5A9B8
Ohio,Wood,g5A9B8
Ohio,Wyandot,g5A9B8
Oklahoma,Adair,g5A9B8
Oklahoma,Alfalfa,g5A9B8
Oklahoma,Atoka,g5A9B8
Oklahoma,Beaver,g5A9B8
Oklahoma,Beckham,g5A9B8
Oklahoma,Blaine,g5A9B8
Oklahoma,Bryan,g5A9B8
Oklahoma,Caddo,g5A9B8
Oklahoma,Canadian,g5A9B8
Oklahoma,Carter,g5A9B8
Oklahoma,Cherokee,g5A9B8
Oklahoma,Choctaw,g5A9B8
Oklahoma,Cimarron,g5A9B8
Oklahoma,Cleveland,g5A9B8
Oklahoma,Coal,g5A9B8
Oklahoma,Comanche,g5A9B8
Oklahoma,Cotton,g5A9B8
Oklahoma,Craig,g5A9B8
Oklahoma,Creek,g5A9B8
Oklahoma,Custer,g5A9B8
Oklahoma,Delaware,g5A9B8
Oklahoma,Dewey,g5A9B8
Oklahoma,Ellis,g5A9B8
Oklahoma,Garfield,g5A9B8
Oklahoma,Garvin,g5A9B8
Oklahoma,Grady,g5A9B8
Oklahoma,Grant,g5A9B8
Oklahoma,Greer,g5A9B8
Oklahoma,Harmon,g5A9B8
Oklahoma,Harper,g5A9B8
Oklahoma,Haskell,g5A9B8
Oklahoma,Hughes,g5A9B8
Oklahoma,Jackson,g5A9B8
Oklahoma,Jefferson,g5A9B8
Oklahoma,Johnston,g5A9B8
Oklahoma,Kay,g5A9B8
Oklahoma,Kingfisher,g5A9B8
Oklahoma,Kiowa,g5A9B8
Oklahoma,Latimer,g5A9B8
Oklahoma,Le Flore,g5A9B8
Oklahoma,Lincoln,g5A9B8
Oklahoma,Logan,g5A9B8
Oklahoma,Love,g5A9B8
Oklahoma,Major,g5A9B8
Oklahoma,Marshall,g5A9B8
Oklahoma,Mayes,g5A9B8
Oklahoma,Mcclain,g5A9B8
Oklahoma,Mccurtain,g5A9B8
Oklahoma,Mcintosh,g5A9B8
Oklahoma,Murray,g5A9B8
Oklahoma,Muskogee,g5A9B8
Oklahoma,Noble,g5A9B8
Oklahoma,Nowata,g5A9B8
Oklahoma,Okfuskee,g5A9B8
Oklahoma,Oklahoma,g5A9B8
Oklahoma,Okmulgee,g5A9B8
Oklahoma,Osage,g5A9B8
Oklahoma,Ottawa,gggggg
Oklahoma,Pawnee,g5A9B8
Oklahoma,Payne,g5A9B8
Oklahoma,Pittsburg,g5A9B8
Oklahoma,Pontotoc,g5A9B8
Oklahoma,Pottawatomie,g5A9B8
Oklahoma,Pushmataha,g5A9B8
Oklahoma,Roger Mills,g5A9B8
Oklahoma,Rogers,g5A9B8
Oklahoma,Seminole,g5A9B8
Oklahoma,Sequoyah,g5A9B8
Oklahoma,Stephens,g5A9B8
Oklahoma,Texas,g5A9B8
Oklahoma,Tillman,g5A9B8
Oklahoma,Tulsa,g5A9B8
Oklahoma,Wagoner,g5A9B8
Oklahoma,Washington,g5A9B8
Oklahoma,Washita,g5A9B8
Oklahoma,Woods,g5A9B8
Oklahoma,Woodward,g5A9B8
Oregon,Baker,g5A9B8
Oregon,Benton,g5A9B8
Oregon,Clackamas,5BCEgA
Oregon,Clatsop,5BCEgA
Oregon,Columbia,5BCEgA
Oregon,Coos,g5A9B8
Oregon,Crook,g5A9B8
Oregon,Curry,g5A9B8
Oregon,Deschutes,g5A9B8
Oregon,Douglas,g5A9B8
Oregon,Gilliam,5BCEgA
Oregon,Grant,g5A9B8
Oregon,Harney,g5A9B8
Oregon,Hood River,5BCEgA
Oregon,Jackson,g5A9B8
Oregon,Jefferson,g5A9B8
Oregon,Josephine,g5A9B8
Oregon,Klamath,g5A9B8
Oregon,Lake,g5A9B8
Oregon,Lane,g5A9B8
Oregon,Lincoln,g5A9B8
Oregon,Linn,g5A9B8
Oregon,Malheur,g5A9B8
Oregon,Marion,5BCEgA
Oregon,Morrow,5BCEgA
Oregon,Multnomah,5BCEgA
Oregon,Polk,g5A9B8
Oregon,Sherman,5BCEgA
Oregon,Tillamook,5BCEgA
Oregon,Umatilla,5BCEgA
Oregon,Union,5BCEgA
Oregon,Wallowa,5BCEgA
Oregon,Wasco,5BCEgA
Oregon,Washington,5BCEgA
Oregon,Wheeler,g5A9B8
Oregon,Yamhill,5BCEgA
Pennsylvania,Adams,gggggg
Pennsylvania,Allegheny,gggggg
Pennsylvania,Armstrong,g5A9B8
Pennsylvania,Beaver,gggggg
Pennsylvania,Bedford,gggggg
Pennsylvania,Berks,gggggg
Pennsylvania,Blair,gggggg
Pennsylvania,Bradford,g5A9B8
Pennsylvania,Bucks,gggggg
Pennsylvania,Butler,g5A9B8
Pennsylvania,Cambria,gggggg
Pennsylvania,Cameron,g5A9B8
Pennsylvania,Carbon,g5A9B8
Pennsylvania,Centre,g5A9B8
Pennsylvania,Chester,gggggg
Pennsylvania,Clarion,g5A9B8
Pennsylvania,Clearfield,g5A9B8
Pennsylvania,Clinton,g5A9B8
Pennsylvania,Columbia,g5A9B8
Pennsylvania,Crawford,g5A9B8
Pennsylvania,Cumberland,gggggg
Pennsylvania,Dauphin,gggggg
Pennsylvania,Delaware,gggggg
Pennsylvania,Elk,g5A9B8
Pennsylvania,Erie,g5A9B8
Pennsylvania,Fayette,gggggg
Pennsylvania,Forest,g5A9B8
Pennsylvania,Franklin,gggggg
Pennsylvania,Fulton,gggggg
Pennsylvania,Greene,gggggg
Pennsylvania,Huntingdon,gggggg
Pennsylvania,Indiana,g5A9B8
Pennsylvania,Jefferson,g5A9B8
Pennsylvania,Juniata,gggggg
Pennsylvania,Lackawanna,g5A9B8
Pennsylvania,Lancaster,gggggg
Pennsylvania,Lawrence,g5A9B8
Pennsylvania,Lebanon,gggggg
Pennsylvania,Lehigh,gggggg
Pennsylvania,Luzerne,g5A9B8
Pennsylvania,Lycoming,g5A9B8
Pennsylvania,Mckean,g5A9B8
Pennsylvania,Mercer,g5A9B8
Pennsylvania,Mifflin,gggggg
Pennsylvania,Monroe,g5A9B8
Pennsylvania,Montgomery,gggggg
Pennsylvania,Montour,g5A9B8
Pennsylvania,Northampton,g5A9B8
Pennsylvania,Northumberland,g5A9B8
Pennsylvania,Perry,gggggg
Pennsylvania,Philadelphia,gggggg
Pennsylvania,Pike,g5A9B8
Pennsylvania,Potter,g5A9B8
Pennsylvania,Schuylkill,g5A9B8
Pennsylvania,Snyder,g5A9B8
Pennsylvania,Somerset,gggggg
Pennsylvania,Sullivan,g5A9B8
Pennsylvania,Susquehanna,g5A9B8
Pennsylvania,Tioga,g5A9B8
Pennsylvania,Union,g5A9B8
Pennsylvania,Venango,g5A9B8
Pennsylvania,Warren,g5A9B8
Pennsylvania,Washington,gggggg
Pennsylvania,Wayne,g5A9B8
Pennsylvania,Westmoreland,gggggg
Pennsylvania,Wyoming,g5A9B8
Pennsylvania,York,gggggg
Rhode Island,Bristol,g5A9B8
Rhode Island,Kent,g5A9B8
Rhode Island,Newport,g5A9B8
Rhode Island,Providence,g5A9B8
Rhode Island,Washington,g5A9B8
South Carolina,Abbeville,g5A9B8
South Carolina,Aiken,g5A9B8
South Carolina,Allendale,g5A9B8
South Carolina,Anderson,g5A9B8
South Carolina,Bamberg,g5A9B8
South Carolina,Barnwell,g5A9B8
South Carolina,Beaufort,5BCEgA
South Carolina,Berkeley,g5A9B8
South Carolina,Calhoun,g5A9B8
South Carolina,Charleston,g5A9B8
South Carolina,Cherokee,g5A9B8
South Carolina,Chester,g5A9B8
South Carolina,Chesterfield,g5A9B8
South Carolina,Clarendon,g5A9B8
South Carolina,Colleton,g5A9B8
South Carolina,Darlington,g5A9B8
South Carolina,Dillon,g5A9B8
South Carolina,Dorchester,g5A9B8
South Carolina,Edgefield,g5A9B8
South Carolina,Fairfield,g5A9B8
South Carolina,Florence,g5A9B8
